                   station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
                                  ABQ,8/6/2023 21:45,-106.6155,35.0419,M,M,290,18.4,M,M,10,M,M,M,M,M,M
                          ABQ,8/6/2023 21:50,-106.6155,35.0419,M,M,260,12.65,M,M,10,FEW,M,M,4000,M,M
ABQ,8/6/2023 21:52,-106.6155,35.0419,100,9.32,260,23,1010.6,0,10,FEW,SCT,M,4000,16000,M
                                     ABQ,8/6/2023 21:55,-106.6155,35.0419,M,M,M,21.85,M,M,10,CLR,M,M,M,M,M
                          ABQ,8/6/2023 22:00,-106.6155,35.0419,M,M,260,17.25,M,M,10,FEW,M,M,4000,M,M
                          ABQ,8/6/2023 22:05,-106.6155,35.0419,M,M,270,16.1,M,M,10,FEW,M,M,4000,M,M
                                   ABQ,8/6/2023 22:10,-106.6155,35.0419,M,M,M,M,M,M,10,FEW,M,M,4000,M,M
                                   ABQ,8/6/2023 22:15,-106.6155,35.0419,M,M,M,M,M,M,10,FEW,M,M,4000,M,M
                                   ABQ,8/6/2023 22:20,-106.6155,35.0419,M,M,M,M,M,M,10,FEW,M,M,4000,M,M
                          ABQ,8/6/2023 22:25,-106.6155,35.0419,M,M,250,16.1,M,M,10,FEW,M,M,4000,M,M
                                   ABQ,8/6/2023 22:30,-106.6155,35.0419,M,M,M,M,M,M,10,FEW,M,M,4000,M,M
                          ABQ,8/6/2023 22:35,-106.6155,35.0419,M,M,270,14.95,M,M,10,FEW,M,M,2000,M,M
                                   ABQ,8/6/2023 22:40,-106.6155,35.0419,M,M,M,M,M,M,10,FEW,M,M,2000,M,M
                                   ABQ,8/6/2023 22:45,-106.6155,35.0419,M,M,M,M,M,M,10,FEW,M,M,2000,M,M
                          ABQ,8/6/2023 22:50,-106.6155,35.0419,M,M,260,17.25,M,M,10,M,FEW,M,M,2000,M
ABQ,8/6/2023 22:52,-106.6155,35.0419,100,8.59,270,20.7,1009.7,0,10,FEW,FEW,SCT,0,2000,160
                          ABQ,8/6/2023 22:55,-106.6155,35.0419,M,M,270,17.25,M,M,10,M,FEW,M,M,2000,M
                                   ABQ,8/6/2023 23:00,-106.6155,35.0419,M,M,M,M,M,M,10,M,FEW,M,M,2000,M
                                   ABQ,8/6/2023 23:05,-106.6155,35.0419,M,M,M,M,M,M,10,M,FEW,M,M,2000,M
                          ABQ,8/6/2023 23:10,-106.6155,35.0419,M,M,280,18.4,M,M,10,M,FEW,M,M,2000,M
                                   ABQ,8/6/2023 23:15,-106.6155,35.0419,M,M,M,M,M,M,10,M,FEW,M,M,2000,M
                          ABQ,8/6/2023 23:20,-106.6155,35.0419,M,M,260,18.4,M,M,10,M,FEW,M,M,2000,M
                                   ABQ,8/6/2023 23:25,-106.6155,35.0419,M,M,M,M,M,M,10,M,FEW,M,M,2000,M
                                   ABQ,8/6/2023 23:30,-106.6155,35.0419,M,M,M,M,M,M,10,M,FEW,M,M,2000,M
                                   ABQ,8/6/2023 23:35,-106.6155,35.0419,M,M,M,M,M,M,10,M,FEW,M,M,2000,M
                                   ABQ,8/6/2023 23:40,-106.6155,35.0419,M,M,M,M,M,M,10,M,FEW,M,M,2000,M
                                   ABQ,8/6/2023 23:45,-106.6155,35.0419,M,M,M,M,M,M,10,M,FEW,M,M,2000,M
                                   ABQ,8/6/2023 23:50,-106.6155,35.0419,M,M,M,M,M,M,10,M,FEW,M,M,1000,M
ABQ,8/6/2023 23:52,-106.6155,35.0419,100,8.25,270,20.7,1009.2,0,10,FEW,FEW,SCT,0,1000,160
                          ABQ,8/6/2023 23:55,-106.6155,35.0419,M,M,270,16.1,M,M,10,M,FEW,M,M,1000,M
