    station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
                  TUS,2021-04-30 09:50,-110.938,32.1203,M,M,190.00,4.60,M,M,10.0,CLR,M,M,M,M,M
 TUS,2021-04-30 09:53,-110.938,32.1203,62.00,30.73,180.00,5.75,1017.10,0.00,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 09:55,-110.938,32.1203,M,M,170.00,8.05,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 10:00,-110.938,32.1203,M,M,160.00,9.20,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 10:05,-110.938,32.1203,M,M,140.00,9.20,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 10:10,-110.938,32.1203,M,M,130.00,12.65,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 10:15,-110.938,32.1203,M,M,130.00,12.65,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 10:20,-110.938,32.1203,M,M,130.00,16.10,M,M,10.0,CLR,M,M,M,M,M
                      TUS,2021-04-30 10:25,-110.938,32.1203,M,M,M,16.10,M,M,10.0,CLR,M,M,M,M,M
                      TUS,2021-04-30 10:30,-110.938,32.1203,M,M,M,16.10,M,M,10.0,CLR,M,M,M,M,M
                      TUS,2021-04-30 10:35,-110.938,32.1203,M,M,M,17.25,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 10:40,-110.938,32.1203,M,M,130.00,17.25,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 10:45,-110.938,32.1203,M,M,130.00,16.10,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 10:50,-110.938,32.1203,M,M,130.00,12.65,M,M,10.0,CLR,M,M,M,M,M
TUS,2021-04-30 10:53,-110.938,32.1203,67.00,25.98,140.00,13.80,1016.90,0.00,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 10:55,-110.938,32.1203,M,M,140.00,12.65,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 11:00,-110.938,32.1203,M,M,150.00,12.65,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 11:05,-110.938,32.1203,M,M,160.00,10.35,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 11:10,-110.938,32.1203,M,M,170.00,8.05,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 11:15,-110.938,32.1203,M,M,200.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 11:20,-110.938,32.1203,M,M,210.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 11:25,-110.938,32.1203,M,M,210.00,8.05,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 11:30,-110.938,32.1203,M,M,190.00,8.05,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 11:35,-110.938,32.1203,M,M,160.00,9.20,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 11:40,-110.938,32.1203,M,M,130.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 11:45,-110.938,32.1203,M,M,160.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 11:50,-110.938,32.1203,M,M,170.00,2.30,M,M,10.0,CLR,M,M,M,M,M
 TUS,2021-04-30 11:53,-110.938,32.1203,58.00,34.41,170.00,3.45,1017.70,0.00,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 11:55,-110.938,32.1203,M,M,170.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 12:00,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 12:05,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 12:10,-110.938,32.1203,M,M,120.00,9.20,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 12:15,-110.938,32.1203,M,M,120.00,10.35,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 12:20,-110.938,32.1203,M,M,120.00,11.50,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 12:25,-110.938,32.1203,M,M,120.00,11.50,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 12:30,-110.938,32.1203,M,M,110.00,8.05,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 12:35,-110.938,32.1203,M,M,100.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                   TUS,2021-04-30 12:40,-110.938,32.1203,M,M,70.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                    TUS,2021-04-30 12:45,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                    TUS,2021-04-30 12:50,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
   TUS,2021-04-30 12:53,-110.938,32.1203,65.00,29.12,0.00,0.00,1017.80,0.00,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 12:55,-110.938,32.1203,M,M,240.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                    TUS,2021-04-30 13:00,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                    TUS,2021-04-30 13:05,-110.938,32.1203,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
